Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;MO;1949;11;NONE;12;Anon.;Anon.;Ortega y Gasset, José;Was sehen wir eigentlich?;Quotation;SP;DE;Short excerpt, source uncredited
DE;MO;1949;11;NONE;12;Anon.;Anon.;Santayana, George;Im alten Deutschland. Erinnerungen eines Philosophen;Life-writing;EN-AE;DE;B: The Middle Span (1945)
DE;MO;1949;11;NONE;12;Anon.;Anon.;Carr, E. H.;Karl Mar Xund Russland;Quotation;EN-BE;DE;Short excerpt: B: The Romantic Exiles
DE;MO;1949;11;NONE;12;Anon.;Gescher-Ringelnatz, Leonharda;Camus, Albert;Sommer in Algier;Life-writing;FR;DE;Translator identified through archival material -> 2-5-7-d5
DE;MO;1949;11;NONE;12;Anon.;Anon.;Voltaire;Die Lebensdauer des Irrtums;Quotation;FR;DE;Short excerpt, source uncredited
DE;MO;1949;12;NONE;13;Anon.;Anon.;Shaw, George Bernard;Stalin, Shaw und Engels;Quotation;EN-BE;DE;Short excerpt, source:  Tägliche Rundschau, 28.07.1949
DE;MO;1949;12;NONE;13;Anon.;Anon.;Whitehead, Alfred North;John Dewey;Non-fictional prose;EN-BE;DE;
DE;MO;1949;12;NONE;13;Anon.;Anon.;Dewey, John;Vom Ursprung des Philosophierens;Non-fictional prose;EN-AE;DE;
DE;MO;1949;12;NONE;13;Anon.;Anon.;Roditi, Edouard;Brief aus Kopenhagen: Promenade durch Tivoli;Non-fictional prose;EN-AE;DE;
DE;MO;1949;12;NONE;13;Anon.;Anon.;Adams, Henry;Von der fortschrittlichen Entwicklung;Quotation;EN-AE;DE;"Short excerpt; source: letter to Henry Osborn Taylor, 1905"
DE;MO;1949;12;NONE;13;Anon.;Anon.;Trevor-Roper, Hugh;Mussolini und Ciano;Non-fictional prose;EN-BE;DE;
DE;MO;1949;12;NONE;13;Anon.;Anon.;Ramuz, Charles Ferdinand;Sprache und Welt. Aus einem Brief an den Verleger Bernard Grasset;Life-writing;FR;DE;
DE;MO;1949;12;NONE;13;Guggenheim, Werner Johannes;Guggenheim, Werner Johannes;Ramuz, Charles Ferdinand;Jedem das Seine;Fictional prose;FR;DE;B: Farinet oder das falsche Geld (1932)
DE;MO;1949;12;NONE;13;Guggenheim, Werner Johannes;Guggenheim, Werner Johannes;Ramuz, Charles Ferdinand;Erfindung und Imagination;Fictional prose;FR;DE;B: Entdeckung der Welt (1940)
DE;MO;1949;12;NONE;13;Anon.;Anon.;Ramuz, Charles Ferdinand;Der Verlust des tragischen Lebensgefühls;Fictional prose;FR;DE;
DE;MO;1949;12;NONE;13;"Ihle, Elisabeth; Hardekopf, Ferdinand";"Ihle, Elisabeth; Hardekopf, Ferdinand";Ramuz, Charles Ferdinand;Reise in die Tiefe. Aus den Essays und Tagebüchern;Life-writing;FR;DE;B: Tagebuch (1950)
DE;MO;1949;12;NONE;13;Guggenheim, Werner Johannes;Guggenheim, Werner Johannes;Ramuz, Charles Ferdinand;Paris. Aus den „Aufzeichnungen eines Waadtländers“;Fictional prose;FR;DE;B: Paris. Aufzeichnungen eines Waadtländers (1939)
DE;MO;1949;12;NONE;13;Guggenheim, Werner Johannes;Guggenheim, Werner Johannes;Ramuz, Charles Ferdinand;Tag um Tag;Fictional prose;FR;DE;B: Samuel Belet (1942)
DE;MO;1949;12;NONE;13;"Knoepfmacher, Hugo; Treuenfels, Therese";"Knoepfmacher, Hugo; Treuenfels, Therese";Kohn, Hans;Dostojewski. Ein politisches Porträt (1/2);Non-fictional prose;EN-AE;DE;B: Propheten ihrer Völker (1948)
DE;MO;1949;12;NONE;13;Anon.;Anon.;Dostojewski, Fjodor Michailowitsch;„Vor uns Sibirien und das geheimnisvolle Schicksal ...“;Life-writing;RU;DE;Letter to Michail Dostojewski, 22.11.1854
DE;MO;1949;12;NONE;13;Berisch, Karl;Berisch, Karl;Rimbaud, Arthur;Le dormeur au val / Der Schläfer im Tal;Poetry;FR;DE;bilingual representation
DE;MO;1949;12;NONE;13;Feist, Hans;Feist, Hans;Owen, Wilfred;Asleep/ Im Schlaf;Poetry;EN-BE;DE;bilingual representation
DE;MO;1949;12;NONE;13;Anon.;Anon.;Hofstadter, Richard;Die Grenze als Mythos;Non-fictional prose;EN-AE;DE;
DE;MO;1949;13;NONE;14;Wagenseil, Kurt;Wagenseil, Kurt;Orwell, George;1984. Ein utopischer Roman (1/5);Fictional prose;EN-BE;DE;B: 1984
DE;MO;1949;13;NONE;14;Anon.;Anon.;Maritain, Jacques;Vernunft und Glaube;Non-fictional prose;FR;DE;
DE;MO;1949;13;NONE;14;Anon.;Anon.;Bossuet, Jacques-Bénigne;Der Untergrund;Quotation;FR;DE;Short excerpt, source: Einleitung in die allg. Geschichte der Welt (quoted from: Eckhardt, Hans v.: Politisches Lesebuch, 1948)
DE;MO;1949;13;NONE;14;"Knoepfmacher, Hugo; Treuenfels, Therese";"Knoepfmacher, Hugo; Treuenfels, Therese";Kohn, Hans;Dostojewski. Ein politisches Porträt (2/2);Non-fictional prose;EN-AE;DE;B: Propheten ihrer Völker (1948)
DE;MO;1949;13;NONE;14;Anon.;Anon.;Read, Herbert;Hat die Malerei noch eine Zukunft?;Non-fictional prose;EN-BE;DE;
DE;MO;1949;13;NONE;14;Anon.;Anon.;Berenson, Bernard;Ein Kunstfreund über die Freiheit;Quotation;EN-AE;DE;Short excerpt, source: Sketch for a Self-Portrait (1949)
DE;MO;1949;13;NONE;14;Anon.;Anon.;Trevor-Roper, Hugh;Die Generäle verteidigen sich;Book review;EN-BE;DE;"BR: Halder, Franz: Hitler als Feldherr; Hoßbach, Friedrich: Von der militärischen Verantwortlichkeit in der Zeit vor dem Zweiten Weltkrieg"
DE;MO;1949;13;NONE;14;Anon.;Anon.;Boylan, Terence;Form ohne Sinn?;Book review;EN-BE;DE;"Unsure if translated; BR: Sinn und Form (review of first 4 issues)"
DE;MO;1949;14;NONE;15;Anon.;Anon.;Pascal, Blaise;Woran denken die Menschen?;Quotation;FR;DE;Short excerpt, source: Pensées (1670)
DE;MO;1949;14;NONE;15;Anon.;Anon.;Harsch, Joseph;Brief aus Osteuropa: Wie eisern ist der Vorhang?;Non-fictional prose;EN-AE;DE;Source: Harper’s Monthly
DE;MO;1949;14;NONE;15;Wagenseil, Kurt;Wagenseil, Kurt;Orwell, George;1984. Ein utopischer Roman (2/5);Fictional prose;EN-BE;DE;B: 1984 (translator mentioned in this issue)
DE;MO;1949;14;NONE;15;Anon.;Anon.;Anon.;Kleine Grammatik der Alt-Sprache;Quotation;EN-AE;DE;Short excerpt, source: New York Times, 11.11.1949
DE;MO;1949;14;NONE;15;Anon.;Anon.;Shaw, Irwin;Brief aus Tel-Aviv: Kino in Galiläa;Non-fictional prose;EN-AE;DE;Source: The New Yorker
DE;MO;1949;14;NONE;15;Anon.;Schopenhauer, Arthur;Gracián, Baltasar;Der Einfluss des Klimas;Quotation;SP;DE;Short excerpt, source: B: Handorakel und Kunst der Weltklugheit
DE;MO;1949;14;NONE;15;Anon.;Anon.;Czapski, Józef;In der Todeszelle. Erinnerungen eines polnischen Widerstandskämpfers;Life-writing;FR;DE;B: Terre inhumaine
DE;MO;1949;14;NONE;15;Anon.;Kaerrick, Elisabeth;Dostojewski, Fjodor Michailowitsch;Die Hölle und die Liebe;Fictional prose;RU;DE;B: Die Brüder Karamasoff (Piper, 1949), translator credit: E.K. Rahsin (pseudonym)
DE;MO;1949;14;NONE;15;Anon.;Anon.;Rahv, Philip;Rothäute und Bleichgesichter;Non-fictional prose;EN-AE;DE;B: Image and Idea (1949)
DE;MO;1949;14;NONE;15;Anon.;Anon.;Read, Herbert;Eliot als Soziologe;Book review;EN-BE;DE;BR: Eliot, T.S.: Beiträge zum Begriff der Kultur
DE;MO;1949;14;NONE;15;Anon.;Anon.;Edman, Irwin;Nochmals T.S.Eliot;Book review;EN-AE;DE;BR: Eliot, T.S.: Beiträge zum Begriff der Kultur
DE;MO;1949;14;NONE;15;Anon.;Anon.;Nabokov, Nicolas;Gereinigte Noten;Non-fictional prose;EN-AE;DE;
DE;MO;1950;15;NONE;16;Anon.;Anon.;Schlesinger, Arthur M. Jr.;Politik im Zeitalter der Angst [The Vital Center 1/2];Non-fictional prose;EN-AE;DE;B: excerpt from: The Vital Center (1949)
DE;MO;1950;15;NONE;16;Wagenseil, Kurt;Wagenseil, Kurt;Orwell, George;1984. Ein utopischer Roman (3/5);Fictional prose;EN-BE;DE;
DE;MO;1950;15;NONE;16;Anon.;Anon.;Schlesinger, Arthur M. Jr.;Grenzen der Freiheit;Quotation;EN-AE;DE;"short excerpt; B: The Vital Center (1949)"
DE;MO;1950;15;NONE;16;Anon.;Anon.;Padew, Michael;Fussnote zu Dimitroff;Quotation;EN-BE;DE;"Short excerpt; source: „Ein bulgarischer Diktator“ Contemporary Review, London"
DE;MO;1950;15;NONE;16;Anon.;Anon.;Mauriac, François;Der einsame Dichter;Quotation;FR;DE;"short excerpt; essay: Dieu Xet Mammon"
DE;MO;1950;16;NONE;17;Anon.;Anon.;Franklin, Benjamin;Der Teufel ist klüger;Quotation;EN-AE;DE;"short excerpt; source: from a letter (1782); quoted in: B: Denis William Brogan: Politische Kultur"
DE;MO;1950;16;NONE;17;Anon.;Anon.;Viereck, Peter A.;Metternich;Non-fictional prose;EN-AE;DE;
DE;MO;1950;16;NONE;17;Wagenseil, Kurt;Wagenseil, Kurt;Orwell, George;1984. Ein utopischer Roman (4/5);Fictional prose;EN-BE;DE;
DE;MO;1950;16;NONE;17;Anon.;Anon.;Camus, Albert;Der Künstler und die Freiheit;Non-fictional prose;FR;DE;
DE;MO;1950;16;NONE;17;Anon.;Anon.;Williams, David C.;Brief aus London: Die Linke vor den Wahlen;Non-fictional prose;EN-BE;DE;
DE;MO;1950;16;NONE;17;Anon.;Anon.;Tocqueville, Alexis de;Die Russen und die Amerikaner (1835);Quotation;FR;DE;"short excerpt; quoted from: B: Karl Jaspers: Vom Ursprung und Ziel der Geschichte"
DE;MO;1950;16;NONE;17;Anon.;Anon.;Nicolson, Harold;Zwischen Salon und Krankenbett;Book review;EN-BE;DE;BR: Lettres de Marcel Proust à Bibesco
DE;MO;1950;16;NONE;17;Anon.;Anon.;Trevor-Roper, Hugh;Rommels Rolle als Verschwörer;Book review;EN-BE;DE;BR: Hans Speidel: Invasion 1944
DE;MO;1950;17;NONE;18;Anon.;Anon.;Koestler, Arthur;George Orwell. Die Pilgerfahrt eines Rebellen;Non-fictional prose;EN-BE;DE;unsure if translated
DE;MO;1950;17;NONE;18;Anon.;Anon.;Symons, Julian;Der vernünftige Exzentriker (George Orwell);Non-fictional prose;EN-BE;DE;
DE;MO;1950;17;NONE;18;Anon.;Anon.;Pritchett, V. S.;Einsamer Vorposten des Gewissens (George Orwell);Non-fictional prose;EN-BE;DE;
DE;MO;1950;17;NONE;18;Wagenseil, Kurt;Wagenseil, Kurt;Orwell, George;1984. Ein utopischer Roman (5/5);Fictional prose;EN-BE;DE;(second time the translator is named)
DE;MO;1950;17;NONE;18;Anon.;Anon.;Galantière, Lewis;Ein Marquis in Moskau oder die Enttäuschungen eines zaristischen Mitläufers;Non-fictional prose;EN-AE;DE;
DE;MO;1950;17;NONE;18;Anon.;Anon.;Anon.;Hier irrte Marx? (1/2);Quotation;RU;DE;"short excerpt; source: Literaturnaja Gazeta, Moskau, 03.12.1949"
DE;MO;1950;17;NONE;18;Anon.;Anon.;Anon.;Hier irrte Marx? (2/2);Quotation;RU;DE;"short excerpt; source: Gesammelte Werke von Karl Mar Xund Friedrich Engels, Russische Ausgabe; Band XII, II. Teil, S.220"
DE;MO;1950;17;NONE;18;Anon.;Anon.;Bentley, Eric;Die Wendemarke. Ein Rückblick auf die Theatergeschichte der ersten Jahrhunderthälfte;Non-fictional prose;EN-AE;DE;
DE;MO;1950;17;NONE;18;Anon.;Anon.;Hodin, J. P.;Oskar Kokoschka. Die Krise der Kunst und der Expressionismus;Non-fictional prose;EN-BE;DE;
DE;MO;1950;17;NONE;18;Anon.;Anon.;Mauriac, François;Das heimliche Vorbild;Quotation;FR;DE;"short excerpt; B: Dieu Xet Mammon"
DE;MO;1950;17;NONE;18;Anon.;Anon.;Pick, Jiří Robert;Mit europäischen Augen. Amerika im Spiegel der europäischen Literaturkritik;Non-fictional prose;CZ;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Silone, Ignazio;Abkehr von Moskau [Der Gott, der keiner war, 1/4];Non-fictional prose;EN-BE;DE;"inferred SL: SL could also be IT; B: The God that failed / Ein Gott, der keiner war (1950) - German translator uncredited"
DE;MO;1950;18;NONE;19;Anon.;Anon.;Schlesinger, Arthur M. Jr.;Politik im Zeitalter der Angst. [The Vital Center 2/2];Non-fictional prose;EN-AE;DE;B: The Vital Center
DE;MO;1950;18;NONE;19;Anon.;Anon.;Russell, Bertrand;Der Irrtum des Kommunismus. Bemerkungen zu ‚The God that Failed‘;Non-fictional prose;EN-BE;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Cooke, Alistair;Sind die Amerikaner auch Menschen?;Book review;EN-BE;DE;BR: Geoffrey Gorer: The American People + Die Amerikaner
DE;MO;1950;18;NONE;19;Anon.;Anon.;Feiwel, Raphael Joseph;Zum Tode George Orwells;Non-fictional prose;EN-BE;DE;"author credited as ""T.R. Fyvel"" (pseudonym)"
DE;MO;1950;18;NONE;19;Anon.;Anon.;Trilling, Lionel;[Untitled];Non-fictional prose;EN-AE;DE;Appeared in section Zum Tode George Orwells
DE;MO;1950;18;NONE;19;Anon.;Anon.;Kirstein, Lincoln;Die Zukunft der Malerei. Ausländische Stimmen zur Debatte um Herbert Read (1/4);Non-fictional prose;EN-AE;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Mortimer, Raymond;Die Zukunft der Malerei. Ausländische Stimmen zur Debatte um Herbert Read (2/4);Non-fictional prose;EN-BE;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Greenberg, Clement;Die Zukunft der Malerei. Ausländische Stimmen zur Debatte um Herbert Read (3/4);Non-fictional prose;EN-AE;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Cooper, Douglas;Die Zukunft der Malerei. Ausländische Stimmen zur Debatte um Herbert Read (4/4);Non-fictional prose;EN-BE;DE;
DE;MO;1950;18;NONE;19;Anon.;Anon.;Read, Herbert;Reads Antwort an seine deutschen Kritiker;Non-fictional prose;EN-BE;DE;
DE;MO;1950;19;NONE;20;Anon.;Anon.;Koestler, Arthur;Verlorene Illusionen (Der Gott, der keiner war, 2/4);Non-fictional prose;EN-BE;DE;"credited here as: ""Ein Gott hat versagt""; info: „Der Autor legt Wert auf die Feststellung, daß diese autobiographischen Aufzeichnungen von ihm in englischer Sprache gemacht wurden und daß er sich aus Zeitmangel darauf beschränken mußte, eine deutsche Übersetzung von dritter Hand zu überprüfen, statt den Text selbst von neuem auf deutsch niederzuschreiben, wie es ihm angesichts des überwiegend deutschen Hintergrundes der aufgezeichneten Ereignisse angemessen erschienen wäre.“"
DE;MO;1950;19;NONE;20;Anon.;Anon.;Anon.;Plus  ça change, plus c’est la même chose ... ;Quotation;EN-AE;DE;"short excerpt; source: Harper’s Weekly, 10.10.1857"
DE;MO;1950;19;NONE;20;Anon.;Pilzer, Gerhard;Hook, Sidney;Lenin oder die Rolle des Einzelnen;Non-fictional prose;EN-AE;DE;source: B: The Hero in History / Der Held in der Geschichte (1951)
DE;MO;1950;19;NONE;20;Anon.;Lindemann, Helmut;Burnham, James;Waffen des Kalten Krieges;Non-fictional prose;EN-AE;DE;source: B: The Coming Defeat of Communism / Die Strategie des Kalten Krieges (1950)
DE;MO;1950;19;NONE;20;Anon.;Anon.;Eliot, T. S.;Shakespeares Verskunst;Non-fictional prose;EN-BE;DE;"bilingual representation: includes bilingual Shakespeare-quotes; info: based on a talk given by Eliot in Germany, never before published"
DE;MO;1950;19;NONE;20;Anon.;Anon.;Worsley, T. C.;Von Shakespeare zu Fry;Non-fictional prose;EN-BE;DE;
DE;MO;1950;20;NONE;21;Anon.;Anon.;Maugham, W. Somerset;Alles oder Nichts;Quotation;EN-BE;DE;"short excerpt; B: Strictly Personal"
DE;MO;1950;20;NONE;21;Anon.;Anon.;Isherwood, Christopher;Brief aus Buenos Aires: Lächelnde Diktatur;Non-fictional prose;EN-BE;DE;
DE;MO;1950;20;NONE;21;Anon.;Leithäuser, Joachim Gustav;Robinson, James Harvey;Meinungen aus zweiter Hand;Quotation;EN-AE;DE;"short excerpt; B: Die Schule des Denkens (1949)"
DE;MO;1950;20;NONE;21;Anon.;Anon.;"Gide, André; Starkie, Enid";Legende und Wirklichkeit (Der Gott, der keiner war, 3/4);Non-fictional prose;EN-BE;DE;"credited here as: ""Ein Gott hat versagt""; info: text written by Enid Starkie, in close partnership with Gide, based on Gide’s writing from his travels in Russia, his ‚Journal‘ and a speech given in Paris (Union pour la Vérite), and approved by Gide"
DE;MO;1950;20;NONE;21;Anon.;Anon.;Lazare, Christopher;Da Ponte in New York;Non-fictional prose;EN-AE;DE;
DE;MO;1950;20;NONE;21;Anon.;Anon.;Solski, Waclaw;Der große Meyerhold. Glück und Ende eines sowjetrussischen Regisseurs;Non-fictional prose;EN-AE;DE;inferred SL: SL could also be: PL
DE;MO;1950;20;NONE;21;Anon.;Anon.;Forster, E. M.;Freiheit und Demokratie;Quotation;EN-BE;DE;"short excerpt; source: „What I Believe“"
DE;MO;1950;20;NONE;21;Anon.;Anon.;Glick, Nathan;Die Leinwand predigt Toleranz. Rassenprobleme im amerikanischen Film;Non-fictional prose;EN-AE;DE;
DE;MO;1950;20;NONE;21;Anon.;Anon.;Trevor-Roper, Hugh;Der rätselvolle Abwehr-Chef;Book review;EN-BE;DE;BR: Karl-Heinz Abshagen: Canaris, Patriot und Weltbürger
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Dos Passos, John;Liebe Freunde;Non-fictional prose;EN-AE;DE;message to the CCF
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Silone, Ignazio;[Untitled];Non-fictional prose;IT;DE;inferred SL: presumably IT. From first CCF congress speech.
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Romains, Jules;[Untitled];Non-fictional prose;FR;DE;From first CCF congress speech.
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Hook, Sidney;[Untitled];Non-fictional prose;EN-AE;DE;From first CCF congress speech.
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Lie, Haakon;[Untitled];Non-fictional prose;NOR;DE;inferred SL: SL presumably NOR. From first CCF congress speech.
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Koestler, Arthur;[Untitled];Non-fictional prose;EN-BE;DE;unsure if translated. From first CCF congress speech.
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Muller, Hermann Joseph;Die Grundlagen freier Forschungsarbeit (I. Arbeitssitzung);Non-fictional prose;EN-AE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Ayer, A. J.;Über die Gedankenfreiheit (I. Arbeitssitzung);Non-fictional prose;EN-BE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Trevor-Roper, Hugh;Wahrheit, Liberalismus und Autorität (I. Arbeitssitzung);Non-fictional prose;EN-BE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Read, Herbert;Der Künstler in seiner Gemeinschaft (II. Arbeitssitzung);Non-fictional prose;EN-BE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Borgese, Giuseppe Antonio;Freie oder reglementierte Kunst (II. Arbeitssitzung);Non-fictional prose;EN-AE;DE;inferred SL: SL could also be: IT
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Nabokov, Nicolas;Der Künstler im totalitären Staat (II. Arbeitssitzung);Non-fictional prose;EN-AE;DE;inferred SL: SL could also be: RU
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Dewey, John;An den Kongress für kulturelle Freiheit;Non-fictional prose;EN-AE;DE;message to the CCF
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Brugmans, Hendryk;Die Heilung durch den Geist (III. Arbeitssitzung);Non-fictional prose;DU;DE;inferred SL: SL presumably DU
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Hollis, Christopher;Christentum und Totalitarismus (III. Arbeitssitzung);Non-fictional prose;EN-BE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Gollancz, Victor;An den Kongress für kulturelle Freiheit;Non-fictional prose;EN-BE;DE;message to the CCF
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Rousset, David;Lasst uns die Freiheit verwirklichen! (III. Arbeitssitzung);Non-fictional prose;FR;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Cohen, Elliot;Der freie Bürger in Amerika (III. Arbeitssitzung);Non-fictional prose;EN-AE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Czapski, Józef;Wie können wir der Jugend helfen? (III. Arbeitssitzung);Non-fictional prose;PL;DE;inferred SL: SL presumably PL
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Huxley, Julian;An den Kongress für kulturelle Freiheit;Non-fictional prose;EN-BE;DE;message to the CCF
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Koestler, Arthur;Das falsche Dilemma (IV. Arbeitssitzung);Non-fictional prose;EN-BE;DE;unsure if translated
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Burnham, James;Die Rhetorik des Friedens (IV. Arbeitssitzung);Non-fictional prose;EN-AE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Aron, Raymond;Zwischen dem begrenzten und dem totalen Krieg (IV. Arbeitssitzung);Non-fictional prose;FR;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Ward, Barbara;Das Wagnis der Freiheit (IV. Arbeitssitzung);Non-fictional prose;EN-BE;DE;
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Baldwin, Roger;An den Kongress für kulturelle Freiheit;Non-fictional prose;EN-AE;DE;message to the CCF
DE;MO;1950;21;NONE;"22; 23 ";Anon.;Anon.;Anon.;Presseecho (international);Non-fictional prose;"RU; FR; IT; EN-BE; EN-AE";DE;
DE;MO;1950;22;NONE;24;Anon.;Anon.;Marcel, Gabriel;Was ist ein freier Mensch?;Non-fictional prose;FR;DE;originally intended as a speech given by Marcel at the CCF
DE;MO;1950;22;NONE;24;Anon.;Anon.;Alberti, Leon Battista;Plus  ça change, plus c’est la même chose ... ;Quotation;EN-AE;DE;"short excerpt; source: Leon Battista Alberti  to Filippo Brunelleschi, in 1436; quoted in: B:  Robert Goldwater, Marc Treves: Artists on Art (1945)"
DE;MO;1950;22;NONE;24;Anon.;Arendt, Hannah;Arendt, Hannah;Der imperialistische Charakter. Eine psychologisch-soziologische Studie;Non-fictional prose;EN-AE;DE;B: chapter from The Burden of our Time: Antisemitism, Imperialism, Totalitarianism. Self-translated -> identified through archival material -> 1-1-2-h
DE;MO;1950;22;NONE;24;Anon.;Anon.;Carr, E. H.;Die Affäre Netschajew. Ein Kapitel russischer Revolutionsgeschichte;Non-fictional prose;EN-BE;DE;
DE;MO;1950;22;NONE;24;Hardekopf, Ferdinand;Hardekopf, Ferdinand;Malraux, André;Athen und Rom (aus ‚La Tentation de l‘Occident‘);Fictional prose;FR;DE;B: Die Lockung des Westens
DE;MO;1950;22;NONE;24;Tauber, Herbert;Tauber, Herbert;Malraux, André;Asien;Fictional prose;FR;DE;
DE;MO;1950;22;NONE;24;Hardekopf, Ferdinand;Hardekopf, Ferdinand;Malraux, André;Der Weg zu den Tempeln (aus ‚La Voie Royale‘);Fictional prose;FR;DE;B: Der Königsweg
DE;MO;1950;22;NONE;24;Hardekopf, Ferdinand;Hardekopf, Ferdinand;Malraux, André;Dossier eines Revolutionärs (aus ‚Les Conquérants‘);Fictional prose;FR;DE;B: Die Eroberer
DE;MO;1950;22;NONE;24;Hardekopf, Ferdinand;Hardekopf, Ferdinand;Malraux, André;Das Opfer (aus ‚La Condition Humaine‘);Fictional prose;FR;DE;B: Condition Humana (1948) / So lebt der Mensch (1934)
DE;MO;1950;22;NONE;24;Tauber, Herbert;Tauber, Herbert;Malraux, André;Sturm auf Madrid (aus ‚L‘Espoir‘);Fictional prose;FR;DE;B: Die Hoffnung
DE;MO;1950;22;NONE;24;Tauber, Herbert;Tauber, Herbert;Malraux, André;Weltliche Offenbarung (aus ‚Les Noyer de l‘Altenburg‘);Fictional prose;FR;DE;
DE;MO;1950;22;NONE;24;Tauber, Herbert;Tauber, Herbert;Malraux, André;Kunst und Schicksal (aus ‚La Création Artistique‘);Fictional prose;FR;DE;
DE;MO;1950;23;NONE;25;Anon.;Anon.;Barzun, Jacques;Künstler als Nationalhelden. Von Dante bis Berlioz;Non-fictional prose;EN-AE;DE;"B: J.H. Hayes: Nationalism and Internationalism (1950); includes a german quote from: „Carlton J.H. Hayes: ‚Essays on Nationalism‘“"
DE;MO;1950;23;NONE;25;Anon.;Bochow-Blüthgen, Hansi;Wright, Richard;Der grosse Mythos (Der Gott, der keiner war, 4/4);Non-fictional prose;EN-AE;DE;"credited here as: ""Ein Gott hat versagt"". Translator identified through archival material -> 8-2-d"
DE;MO;1950;23;NONE;25;Anon.;Anon.;Farson, Negley;Brief aus Ostafrika: Die stolzen Massai;Non-fictional prose;EN-AE;DE;B: Last Chance in Africa
DE;MO;1950;23;NONE;25;Anon.;Anon.;Feiwel, Raphael Joseph;Der wahre Ilja Ehrenburg?;Non-fictional prose;EN-BE;DE;"author credited as ""T.R. Fyvel"" (pseudonym)"
DE;MO;1950;24;NONE;26;Anon.;Anon.;Koestler, Arthur;Für eine europäische Freiheitslegion;Non-fictional prose;EN-BE;DE;J: New York Times Magazine
DE;MO;1950;24;NONE;26;Anon.;Anon.;North, Robert;Wie man es macht, ist es falsch;Quotation;EN-AE;DE;"Short excerpt; source: talk given at the 11th international conference of the ‚Institute of Pacific Relations‘, October 1950 in Lucknow (India)"
DE;MO;1950;24;NONE;26;Anon.;Kalmer, Josef;Trevor-Roper, Hugh;Hitlers letzte Tage. Wege und Umwege historischer Quellenforschung;Non-fictional prose;EN-BE;DE;introduction in: B: The Last Days of Hitler / Hitlers letzte Tage (1948)
DE;MO;1950;24;NONE;26;Anon.;Anon.;Alan, Ray;Brief aus dem Mittleren Osten: Arabeske;Non-fictional prose;EN-BE;DE;
DE;MO;1950;24;NONE;26;Anon.;Anon.;McDonald, John;Kunst und Leben;Quotation;EN-AE;DE;"short excerpt; source: B: Strategy in Poker, Business & War (1950)"
DE;MO;1950;24;NONE;26;Anon.;Anon.;Aron, Raymond;Der falsche Messias (Schlußwort zu ‚The God that failed‘);Non-fictional prose;FR;DE;B: french edition of  ‚The God that failed‘ (‚Le Dieu des Ténèbres‘, 1950)
DE;MO;1950;24;NONE;26;Anon.;Anon.;Blake, William;Gutes auf Raten;Quotation;EN-BE;DE;"short excerpt; quoted from: Victor Gollancz: A Year of Grace (1950)"
DE;MO;1950;24;NONE;26;Anon.;Anon.;Read, Herbert;Der Maler des Maschinenzeitalters;Book review;EN-BE;DE;BR: Douglas Cooper: Fernand Léger
DE;MO;1950;25;NONE;27;Anon.;Staudemeyer, Elsa;Croce, Benedetto;Über meine Philosophie;Non-fictional prose;IT;DE;Translator identified through archival material -> 5-4-e1-11
DE;MO;1950;25;NONE;27;Anon.;Anon.;Cocteau, Jean;Berlino - Città Aperta;Quotation;FR;DE;"Short excerpt; source: in an open letter to the students at FU Berlin"
