Language_area;Journal;Year;Issue_ID;Vol;No;Listed_Translator;Translator;Author;Title;Genre;SL;TL;Notes
DE;NU;1946;8;1;8;Nérac-Schoenberner, Eleonore;Nérac-Schoenberner, Eleonore;Clark, Walter Van Tilburg;Die Indianerquelle;Fictional prose;EN-AE;DE;J: Accent 1943
DE;NU;1946;9;1;9;Faiß, Ottmar;Faiß, Ottmar;Church, Richard;Macht Frieden;Poetry;EN-BE;DE;B: Sammelband von 1945?
DE;NU;1946;9;1;9;Anon.;Anon.;Alcântara Machado, Antônio de;Brasilianische Episode;Fictional prose;EN-AE;DE;"J: Tomorrow; possible relay translation (author is Brazilian)"
DE;NU;1946;9;1;9;Ulrich, Robert A.;Ulrich, Robert A.;Sayers, Dorothy L.;Diese rätselhaften Engländer;Life-writing;EN-BE;DE;B: The Mysterious English
DE;NU;1946;9;1;9;Anon.;Anon.;Sass, Herbert Ravenel;Das Schwert der Unterdrückten;Fictional prose;EN-AE;DE;J: The Saturday Evening Post
DE;NU;1946;9;1;9;Anon.;Anon.;Maxwell, E.;[Untitled];Quotation;EN-BE;DE;J: Horizon
DE;NU;1946;9;1;9;Anon.;Anon.;Collier, John;Jagd nach dem Glück;Fictional prose;EN-BE;DE;"B: Presenting Moonshine (Novellen-Sammlung); Publ Macmillan"
DE;NU;1946;9;1;9;Anon.;Anon.;"Brickhill, Paul; Norton, Conrad";Wunderbare Rettung;Life-writing;EN-BE;DE;J: The Sunday Express
DE;NU;1946;9;1;9;Anon.;Anon.;Haskins, Caryl P.;Die Staatsform der Zukunft?;Non-fictional prose;EN-AE;DE;J: The Atlantic Monthly
DE;NU;1946;9;1;9;Tholen, Wilhelm;Tholen, Wilhelm;Keats, John;An den Herbst;Poetry;EN-BE;DE;
DE;NU;1946;9;1;9;Stein, Ernst Eduard;Stein, Ernst Eduard;Lehmann, John;Der europäische Gesichtskreis der englischen Literatur;Non-fictional prose;EN-BE;DE;J:  Review 45
DE;NU;1946;9;1;9;Anon.;Anon.;Devoe, Alan;Sind Muscheln intelligent?;Non-fictional prose;EN-AE;DE;J: The American Mercury
DE;NU;1946;9;1;9;Anon.;Anon.;Anon.;[Untitled];Quotation;FR;DE;
DE;NU;1946;9;1;9;Anon.;Anon.;"Hollis, C.; Piratin, P.; Roberts, E.; Gordon Walker, Patrick";Was ist Demokratie?;Life-writing;EN-BE;DE;BBC-Sendung (Diskussion)
DE;NU;1946;9;1;9;Anon.;Anon.;Holman, Ross L.;Landwirtschaft ohne Land;Non-fictional prose;EN-AE;DE;J: The American Mercury
DE;NU;1946;9;1;9;Anon.;Anon.;Abramov, I.;Gaswerke unter der Erde (1/2);Non-fictional prose;EN-BE;DE;J: Soviet Weekly
DE;NU;1946;9;1;9;Anon.;Anon.;Thring, M. W.;Gaswerke unter der Erde (2/2);Non-fictional prose;EN-BE;DE;J: Bulletin of the British Coal Utilisation Research Association
DE;NU;1946;9;1;9;Anon.;Anon.;"Beard, Charles A.; Beard, Mary R.";Wie Amerika 1933 mit der Arbeitslosigkeit fertig wurde;Non-fictional prose;EN-AE;DE;"B: A Basic History of the United States; German version from 1948 (translated by A. Meyer)"
DE;NU;1946;9;1;9;Anon.;Anon.;Aspelin, Gunnar;Die Philosophie der Ohnmacht;Non-fictional prose;SE;DE;"J: Göteborgs Handels- och Sjöfarts-Tidning; Aspelin, Prof. Dr. Gunnar"
DE;NU;1946;9;1;9;Horschitz-Horst, Annemarie;Horschitz-Horst, Annemarie;Surdez, Georges;Ein teurer Hecht;Life-writing;EN-AE;DE;J: Argosy
DE;NU;1946;9;1;9;Anon.;Anon.;Sinizyn, N.;Verpflanzte Herzen;Non-fictional prose;EN-BE;DE;J: Sunday Express
DE;NU;1946;9;1;9;Anon.;Anon.;Berger, Arthur;Heitor Villa-Lobos;Life-writing;EN-AE;DE;J: Harper’s Bazaar 
DE;NU;1946;10;1;10;Anon.;Anon.;Clayton, William L.;Warum diesmal der Friede von Dauer sein sollte;Non-fictional prose;EN-AE;DE;J: Fortune
DE;NU;1946;10;1;10;Anon.;Anon.;Warren, Lansing;Georges Bidault;Life-writing;EN-AE;DE;J: New York Times Magazine
DE;NU;1946;10;1;10;Fried, Erich;Fried, Erich;Spender, Stephen;Der Einfluss Rilkes auf die engl. Dichtung;Life-writing;EN-BE;DE;BBC. Includes quotes from poetry.
DE;NU;1946;10;1;10;Anon.;Anon.;Dublin, Louis I.;Gefahrenzone in Europa;Non-fictional prose;EN-BE;DE;J: The American Magazine
DE;NU;1946;10;1;10;Anon.;Anon.;Hecht, Ben;Der verzauberte Schneider;Fictional prose;EN-AE;DE;"B: 1001 Afternoons in NY; Publ. Viking;  Herforth, Helga (1992)"
DE;NU;1946;10;1;10;Burger, Karl;Burger, Karl;Dean, Elma;Ein Brief an St. Petrus;Poetry;EN-AE;DE;J: Coronet
DE;NU;1946;10;1;10;Anon.;Anon.;Helburne, Roger G.;Wie “Public Opinion” arbeitet;Non-fictional prose;EN-BE;DE;J: Man of the World
DE;NU;1946;10;1;10;Horschitz-Horst, Annemarie;Horschitz-Horst, Annemarie;Bates, H. E.;Die Lilie;Fictional prose;EN-BE;DE;B: My Uncle Silas (1939 but short story “The Lily” in 1933)
DE;NU;1946;10;1;10;Larsen, Egon;Larsen, Egon;"Burlingham, Dorothy; Freud, Anna";Kleinkinder ohne Familien;Non-fictional prose;EN-AE;DE;B: Infants Without Families
DE;NU;1946;10;1;10;Anon.;Anon.;Ettlinger, Leopold;Friedrich Schinkels englische Reise;Life-writing;EN-BE;DE;deutsch-britischer Kunsthistoriker
DE;NU;1946;10;1;10;Anon.;Anon.;Day, Clarence Shepard;Geigenstunde;Fictional prose;EN-AE;DE;"B: Life with Father; tr. Hans Fallada"
DE;NU;1946;10;1;10;Anon.;Anon.;Silone, Ignazio;Mazzini und der Sozialismus;Life-writing;IT;DE;J: Mercurio
DE;NU;1946;10;1;10;Anon.;Anon.;Tsitsin, Nikolai;Immerwährender Weizen;Non-fictional prose;EN-BE;DE;J: Discovery, author is RU, possible relay translation
DE;NU;1946;10;1;10;Anon.;Anon.;Kjelgaard, Jim;Der Einwanderer;Fictional prose;EN-AE;DE;J: Coronet
DE;NU;1946;10;1;10;Anon.;Anon.;Bergel, Kurt;Albert Schweizers Beitrag zur Erneuerung unserer Ethik;Non-fictional prose;EN-AE;DE;J: The Humanist
DE;NU;1946;10;1;10;Anon.;Anon.;Andrade, E. N. da C.;Fernsehen: Elektronen und elektrische Felder;Non-fictional prose;EN-BE;DE;drei Vorträge in BBC
DE;NU;1946;10;1;10;Anon.;Anon.;Watson-Watt, Robert;Fernsehen: Ein Fernsehbild wird übertragen;Non-fictional prose;EN-BE;DE;drei Vorträge in BBC
DE;NU;1946;10;1;10;Anon.;Anon.;Appleton, Edward;Fernsehen: Von der Kamera zum Empfänger;Non-fictional prose;EN-BE;DE;drei Vorträge in BBC
DE;NU;1946;10;1;10;Anon.;Anon.;Barwell, J. S.;Wolfskinder;Non-fictional prose;EN-BE;DE;J: Lilliput 
DE;NU;1946;10;1;10;Nérac-Schoenberner, Eleonore;Nérac-Schoenberner, Eleonore;Faulkner, William;Zwei Soldaten;Non-fictional prose;EN-AE;DE;B: Half a 100 Tales by Great American Authors
DE;NU;1946;10;1;10;Anon.;Anon.;Reiman, Karel;Neue Wege der Operninszenierung;Non-fictional prose;EN-BE;DE;J: Central European Observer
DE;NU;1946;10;1;10;Anon.;Anon.;Anon.;Eine zufällige Entdeckung;Non-fictional prose;EN-BE;DE;J: Manchester Guardian
DE;NU;1946;11;1;11;Anon.;Anon.;Olson, Ted;Der Wiederaufbau Norwegens;Non-fictional prose;EN-AE;DE;J: Free World
DE;NU;1946;11;1;11;Anon.;Anon.;Valéry, Paul;[Untitled];Quotation;FR;DE;B: Mauvaises Pensees et autres
DE;NU;1946;11;1;11;Anon.;Anon.;Campanile, Achille;Das Unzerbrechliche Glas;Fictional prose;IT;DE;J: Luglio
DE;NU;1946;11;1;11;Anon.;Anon.;Green, O. M.;Japan nach der Niederlage;Non-fictional prose;EN-BE;DE;J: The Fortnightly 
DE;NU;1946;11;1;11;Anon.;Anon.;Huxley, Aldous;[Untitled];Quotation;EN-BE;DE;J: Encore
DE;NU;1946;11;1;11;Anon.;Anon.;Obraztsov, Sergei;Das Moskauer Puppentheater;Life-writing;EN-BE;DE;J: The Anglo-Soviet Journal
DE;NU;1946;11;1;11;Anon.;Anon.;Roosevelt, Eleanor;Wenn Sie mich fragen…;Life-writing;EN-AE;DE;"B: If You Ask Me…; Publ Appleton Century"
DE;NU;1946;11;1;11;Anon.;Anon.;Audus, L. J.;Experimente hinter Stacheldraht ;Life-writing;EN-BE;DE;J: Discovery
DE;NU;1946;11;1;11;Anon.;Anon.;Karagatsis, M.;Ein Mensch wie jeder andere;Fictional prose;GR;DE;J: Grammata (Athen)
DE;NU;1946;11;1;11;Anon.;Anon.;Soule, George;Sidney Hillman;Life-writing;EN-AE;DE;J: The New Republic
DE;NU;1946;11;1;11;Anon.;Anon.;Anon.;Penicillin für alle;Non-fictional prose;EN-BE;DE;J: Discovery
DE;NU;1946;11;1;11;Nérac-Schoenberner, Eleonore;Nérac-Schoenberner, Eleonore;Laing, Dilys Bennett;Immer und immer wieder;Fictional prose;EN-AE;DE;J: Story
DE;NU;1946;11;1;11;Anon.;Anon.;Russell, E. John;Russlands neuer Fünfjahres-Plan für die Landwirtschaft;Non-fictional prose;EN-BE;DE;J: Country Life
DE;NU;1946;11;1;11;Anon.;Anon.;Winchell, Walter;[Untitled];Quotation;EN-AE;DE;J: The New York Mirror
DE;NU;1946;11;1;11;Anon.;Anon.;Allen, Marjory;Kinder im Kino;Non-fictional prose;EN-BE;DE;J: The Fortnightly
DE;NU;1946;11;1;11;Anon.;Anon.;Kapetanakis, Demetrios;Stefan George und die Folgen;Life-writing;EN-BE;DE;"J: New Writing and Daylight; Berechtigte Bearbeitung von Stein, Ernst Eduard"
DE;NU;1946;11;1;11;Anon.;Anon.;Glenny, Trevor;Hexerei mit Diamanten;Fictional prose;EN-BE;DE;J: The Listener
DE;NU;1946;11;1;11;Anon.;Anon.;Neuberger, Richard L.;Ihres Bruders Hüter;Non-fictional prose;EN-AE;DE;J: The Saturday Review of Literature
DE;NU;1946;11;1;11;Anon.;Anon.;Asquith, Anthony;Die zehnte Muse ersteigt den Parnass;Non-fictional prose;EN-BE;DE;J: Penguin Film Review
DE;NU;1946;11;1;11;Anon.;Anon.;Binchy, D. A.;Die Diplomatie des Vatikans;Non-fictional prose;EN-BE;DE;J: The Bell
DE;NU;1946;11;1;11;Anon.;Anon.;Prescott, Richard Daly;Ein Mann in einem Wolkenkratzerbüro;Fictional prose;EN-AE;DE;J: Coronet
DE;NU;1946;11;1;11;Tornow, Friedrich;Tornow, Friedrich;Graves, Robert;Die unschuldige Insel;Fictional prose;EN-BE;DE;B: The Golden Fleece (1944/45)
DE;NU;1946;11;1;11;Anon.;Anon.;Ould, Hermon;Der P.E.N.-Klub;Non-fictional prose;EN-BE;DE;J: Britain To-Day
DE;NU;1946;11;1;11;Anon.;Anon.;Anon.;Atomenergie und Heilkunst;Non-fictional prose;EN-AE;DE;"J: Time; Newsweek"
DE;NU;1947;12;2;1;Anon.;Anon.;Moltke, Helmuth von;[Untitled];Life-writing;EN-BE;DE;
DE;NU;1947;12;2;1;Anon.;Anon.;Brailsford, H. N.;Jawahrlal Nehru und „Die Entdeckung Indiens“;Life-writing;EN-BE;DE;J: The New Statesman and Nation
DE;NU;1947;12;2;1;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: The Saturday Review of Literature
DE;NU;1947;12;2;1;Anon.;Anon.;"Steinbeck, John; Ricketts, Edward F.";Die Seekuh;Non-fictional prose;EN-AE;DE;"B: The Three Readers; collection that includes Sea of Cortez by John Steinbeck and E.F. Rickets (1941); could not find a German version"
DE;NU;1947;12;2;1;Anon.;Anon.;Thimann, Kenneth V.;Die Wachstumshormone der Pflanzen;Non-fictional prose;EN-AE;DE;J: Science News
DE;NU;1947;12;2;1;Anon.;Anon.;Corbett, Jim;Der Tiger von Kanda;Fictional prose;EN-BE;DE;"B: Man-Eaters of Kumaon; German version from 1952 (translated by C. C. Hoffmann and P. Schuemmer)"
DE;NU;1947;12;2;1;Anon.;Anon.;Niebuhr, Reinhold;Die Krise unserer Zeit ;Non-fictional prose;EN-BE;DE;J: The Listener
DE;NU;1947;12;2;1;Anon.;Anon.;Goodman, Derick;H.G. Wells und die Bleisoldaten;Fictional prose;EN-BE;DE;J: Leader
DE;NU;1947;12;2;1;Anon.;Anon.;Dugdale, Blanche E. C.;Kinder-Odyssee;Non-fictional prose;EN-BE;DE;J: Contemporary Review
DE;NU;1947;12;2;1;Anon.;Anon.;Stegner, Wallace;Auf der Jagd nach vorsintflutlichen Ungeheuern;Fictional prose;EN-AE;DE;B: Mormon Country
DE;NU;1947;12;2;1;Anon.;Anon.;Johnson, Martin;Leonardo da Vinci als Forscher;Life-writing;EN-BE;DE;B: Art and Scientific Thought
DE;NU;1947;12;2;1;Anon.;Anon.;Renner, Karl;Neue Wege zum Weltsozialismus;Non-fictional prose;EN-BE;DE;"J: The Fortnightly; mrelay translation (DE)"
DE;NU;1947;12;2;1;Anon.;Anon.;Dana, Doris;Der Fremdling;Fictional prose;EN-AE;DE;J: The University of Kansas City Review
DE;NU;1947;12;2;1;Leishman, James Blair;Leishman, James Blair;Bonhoeffer, Dietrich;Stationen auf dem Weg zur Freiheit;Poetry;DE;EN-BE;J: Time and Tide 
DE;NU;1947;12;2;1;Anon.;Anon.;Reavey, George;Die Sowjet-Literatur während des Krieges und im Frieden;Non-fictional prose;EN-BE;DE;J: Documents (French Journal)
DE;NU;1947;12;2;1;Schoenberner, Franz;Schoenberner, Franz;Peck, James L. H.;Die Erforschung der Ionosphäre;Non-fictional prose;EN-AE;DE;J: Harper’s Magazine
DE;NU;1947;12;2;1;Anon.;Anon.;Bonacci, Anthony;Direkt geschenkt;Quotation;EN-AE;DE;J: Coronet
DE;NU;1947;12;2;1;Ulrich, Robert A.;Ulrich, Robert A.;Shore, Bernard;Arturo Toscanini bei der Arbeit ;Life-writing;EN-BE;DE;B: The Orchestra Speaks
DE;NU;1947;12;2;1;Horschitz-Horst, Annemarie;Horschitz-Horst, Annemarie;Moravia, Alberto;Auf dem Lande;Fictional prose;EN-BE;DE;"J: Horizon; possible relay translation"
DE;NU;1947;12;2;1;Anon.;Anon.;Brooks, Stanley Truman;Biologischer Referaten-Dienst (Biological Abstracts);Non-fictional prose;EN-AE;DE;J: The Scientific Monthly
DE;NU;1947;13;2;2;Grossmann, Walter;Grossmann, Walter;Jefferson, Thomas;Briefe von Thomas Jefferson;Life-writing;EN-AE;DE;B: Auswahl Jeffersons Schriften?
DE;NU;1947;13;2;2;Ulrich, Robert A.;Ulrich, Robert A.;Muir, Edwin;Der natürliche und der politische Mensch ;Non-fictional prose;EN-BE;DE;J: Penguin New Writing
DE;NU;1947;13;2;2;Anon.;Anon.;Laski, Harold;Begegnung mit Stalin;Life-writing;EN-BE;DE;J: The New Republic
DE;NU;1947;13;2;2;Anon.;Anon.;Bowen, Elizabeth;Rotdorn;Fictional prose;EN-BE;DE;J: Argosy (perhaps ‘Pink May’. Argosy 7 #11 (Nov. 1946) :87-93·
DE;NU;1947;13;2;2;Broemser, Hans;Broemser, Hans;Valéry, Paul;[Untitled];Quotation;FR;DE;B: Mauvaises pensées et autres
DE;NU;1947;13;2;2;"Schoenberner, Franz; Nérac-Schoenberner, Eleonore";"Schoenberner, Franz; Nérac-Schoenberner, Eleonore";Croy, Homer;Die alte Farm – einst und jetzt;Life-writing;EN-AE;DE;J: Harper’s Magazine
DE;NU;1947;13;2;2;Anon.;Anon.;Bogomolets, A. A.;Die Verlängerung der Lebensdauer;Non-fictional prose;EN-AE;DE;B: The Prolongation of Life
DE;NU;1947;13;2;2;Anon.;Anon.;Joad, C. E. M.;Der „Brains-Trust“: seine Entstehung – seine Aufgaben;Non-fictional prose;EN-BE;DE;J: Britain To-day
DE;NU;1947;13;2;2;Anon.;Anon.;Isaacs, Edith J. R.;Eugene O’Neill;Life-writing;EN-AE;DE;J: Theater Arts
DE;NU;1947;13;2;2;Anon.;Anon.;Vesey-Fitzgerald, Brian;Das Begräbnis eines Dachses;Fictional prose;EN-BE;DE;B: A Country Chronicle
DE;NU;1947;13;2;2;Anon.;Anon.;Anon.;Der wirtschafts- und sozialpolitische Rat der Vereinten Nationen;Non-fictional prose;EN-AE;DE;
DE;NU;1947;13;2;2;Anon.;Anon.;Solon, S. L.;Ein Paradies mit Schönheitsfehlern;Fictional prose;EN-BE;DE;J: News Chronicle
DE;NU;1947;13;2;2;Anon.;Anon.;Ascoli, Max;Nummer 38 wird Bürger;Life-writing;EN-AE;DE;J: The Atlantic Monthly
DE;NU;1947;13;2;2;Anon.;Anon.;Miller, Clyde R.;Kunstgriffe der Propaganda: Das Institut für Propaganda-Analyse;Non-fictional prose;EN-AE;DE;J: New Directions
DE;NU;1947;13;2;2;Anon.;Anon.;Roscoe, Stelle;So ist unser Leben;Fictional prose;EN-AE;DE;J: Prairie Schooner
DE;NU;1947;13;2;2;Anon.;Anon.;Brandewiede, Mark;Er lehrt Blinde Schreiben;Non-fictional prose;EN-AE;DE;J: Saturday Evening Post
DE;NU;1947;14;2;3;Anon.;"Frank, William G.; Frank, Rudolf";Paassen, Pierre van;Ary Brandts Ende;Life-writing;EN-AE;DE;"B: Earth Could Be Fair, German version from 1947; Publ Dial Press "
DE;NU;1947;14;2;3;Anon.;Anon.;Polanyi, Michael;Reine oder angewandte Naturwissenschaft?;Non-fictional prose;EN-BE;DE;J: The Political Quarterly
DE;NU;1947;14;2;3;Anon.;Anon.;Chastain, André;Bericht über Hermann Hesse;Life-writing;FR;DE;J: Les Nouvelles Littéraires
DE;NU;1947;14;2;3;Anon.;Anon.;Walsh, Edmund A.;Die Tragödie Karl Haushofers;Life-writing;EN-AE;DE;J: Life
DE;NU;1947;14;2;3;Anon.;Anon.;Philby, H. St. John;Pilgerfahrt nach Mekka: die Stadt, die nur Mohammedaner betreten dürfen;Non-fictional prose;EN-BE;DE;J: Illustrated London News
DE;NU;1947;14;2;3;Anon.;Anon.;Weill, Kurt;Musik im Film;Non-fictional prose;EN-AE;DE;"J: Harper’s Bazaar; "
DE;NU;1947;14;2;3;Anon.;Anon.;Carr, E. H.;England plant seinen Welthandel;Non-fictional prose;EN-BE;DE;J: The Listener
DE;NU;1947;14;2;3;Anon.;Anon.;Reynolds, Horace;Dampfschiffe – Ahoi! Die Romantik der alten Binnenhäfen ;Non-fictional prose;EN-AE;DE;J: The Christian Science Monitor
DE;NU;1947;14;2;3;Anon.;Anon.;Graham, Thomas;[Untitled];Quotation;EN-AE;DE;
DE;NU;1947;14;2;3;Anon.;Anon.;Russell, Bertrand;Philosophie für den Alltag;Non-fictional prose;EN-BE;DE;J: University Quarterly
DE;NU;1947;14;2;3;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The New Statesman and Nation
DE;NU;1947;14;2;3;Anon.;Anon.;Atkinson, Laurence P.;Die Widerkehr des toten Prinzen: ein Indisch-britischer Monsterprozess;Non-fictional prose;EN-BE;DE;BBC-Sendung
DE;NU;1947;14;2;3;Anon.;Anon.;Anon.;Unparteiische Rechtsprechung;Quotation;EN-BE;DE;J: Manchester Guardian
DE;NU;1947;14;2;3;Anon.;Anon.;Breckinridge, H.;Die Augen-Bank: ein neuer Weg zur Wiederherstellung der Sehkraft;Non-fictional prose;EN-AE;DE;J: Hygeia, The Health Magazine
DE;NU;1947;14;2;3;Anon.;Anon.;Tomlison, Philipp;Rückblick auf Virginia Woolf;Life-writing;EN-BE;DE;J: The Listener
DE;NU;1947;14;2;3;Anon.;Anon.;Bowers, Claude G.;Zur Verteidigung des Politikers;Non-fictional prose;EN-AE;DE;J: The Virginia Quarterly Review
DE;NU;1947;14;2;3;Anon.;Anon.;Astbury, B. E.;Der Mann, der gern beraten sein wollte;Life-writing;EN-BE;DE;J: Social Work
DE;NU;1947;14;2;3;Anon.;Anon.;Anon.;Alles für den Export;Quotation;EN-BE;DE;J: Daily Herald
DE;NU;1947;14;2;3;Anon.;Anon.;Ruhemann, Martin;Zivilisation und Pferdekräfte;Non-fictional prose;EN-BE;DE;B: Power
DE;NU;1947;14;2;3;Zahn-Harnack, Agnes von;Zahn-Harnack, Agnes von;Josephs, Ray;Frau und Politik in U.S.A.;Life-writing;EN-AE;DE;J: Woman’s Home Companion
DE;NU;1947;14;2;3;Anon.;Anon.;Haldane, J. B. S.;Künstliche Evolution;Non-fictional prose;EN-BE;DE;J: Daily Worker
DE;NU;1947;14;2;3;Anon.;Anon.;Tabori, Paul;Der Schriftsteller findet zum Volk;Non-fictional prose;EN-BE;DE;J: The Saturday Review of Literature
DE;NU;1947;14;2;3;Anon.;Anon.;Haynes, Renée;Geister im Laboratorium;Non-fictional prose;EN-BE;DE;J: Time and Tide
DE;NU;1947;14;2;3;Kalmer, Josef;Kalmer, Josef;Barea, Arturo;In der Manege;Fictional prose;SP;DE;B: Choice (Spanish version or English?)
DE;NU;1947;14;2;3;Anon.;Anon.;Anon.;Die Kinderstadt im Niemandsland;Non-fictional prose;EN-AE;DE;J: Saturday Evening Post
DE;NU;1947;14;2;3;Anon.;Anon.;Beaufort, John;Schulkinder als Künstler;Non-fictional prose;EN-AE;DE;J: The Christian Science Monitor
DE;NU;1947;15;2;4;Anon.;Anon.;Lowe, Adolph;Freiheit ist nicht umsonst zu haben;Non-fictional prose;EN-BE;DE;relay translation: Lowe originally German, Publication: J: The Price of Liberty (1936) (Broschüre)
DE;NU;1947;15;2;4;Anon.;Anon.;Anon.;Julian Huxley;Life-writing;EN-BE;DE;J: The Observer
DE;NU;1947;15;2;4;Anon.;Anon.;Wright, Qunicy;Der Herrschaft des Rechts entgegen: der internationale Gerichtshof;Non-fictional prose;EN-AE;DE;J: Free World
DE;NU;1947;15;2;4;Anon.;Anon.;Onraet, Tony;Der leere See: Erlebnisse eines kanadischen Pelzjägers;Fictional prose;EN-BE;DE;B: Down North
DE;NU;1947;15;2;4;Anon.;Anon.;Sarbach, Louis N.;Auch Kühe haben empfindsame Seelen;Non-fictional prose;EN-AE;DE;J: Magazine Digest
DE;NU;1947;15;2;4;Anon.;Anon.;Anon.;Der Mechanisierte Kumpel;Non-fictional prose;EN-BE;DE;J: Echo
DE;NU;1947;15;2;4;Anon.;Anon.;Wall, Bernard;Zeitgenössische italienische Schriftsteller;Life-writing;EN-BE;DE;J: Horizon
DE;NU;1947;15;2;4;Kalmer, Josef;Kalmer, Josef;Saba, Umberto;Der Patriarch;Poetry;IT;DE;
DE;NU;1947;15;2;4;Anon.;Anon.;Cooke, Alistair;Amerikanische Haushaltsbehelfe;Non-fictional prose;EN-BE;DE;BBC Sendung
DE;NU;1947;15;2;4;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Observer 
DE;NU;1947;15;2;4;Anon.;Anon.;Brown, John L.;Was Frankreich heute denkt;Non-fictional prose;EN-AE;DE;J: The New York Times Book Review
DE;NU;1947;15;2;4;Anon.;Anon.;Lord Dunsany;Zwei Magier und ein Haupttreffer;Fictional prose;EN-BE;DE;B: Mr. Jorkens Remembers Africa
DE;NU;1947;15;2;4;Anon.;Anon.;R., U.;Walt Disney;Life-writing;EN-BE;DE;"author only credited as ""U.R."""
DE;NU;1947;15;2;4;Larsen, Magda H.;Larsen, Magda H.;Corbeiller, Philippe le;Die letzte Stufe – der Mensch: Rang und Weg der Wissenschaften;Non-fictional prose;EN-AE;DE;J: Atlantic Monthly
DE;NU;1947;15;2;4;Anon.;Anon.;Aragon, Louis;Zola und wir;Non-fictional prose;FR;DE;J: Les Lettres Françaises (Rede, gehalten vor der „Gesellschaft der Freunde Zolas“ in Médan)
DE;NU;1947;15;2;4;Anon.;Anon.;Kohler, Dayton;Thornton Wilder;Non-fictional prose;EN-AE;DE;J: The English Journal
DE;NU;1947;15;2;4;Herlitschka, Herberth E.;Herlitschka, Herberth E.;Wilder, Thornton;Der Engel auf dem Schiff;Drama;EN-AE;DE;
DE;NU;1947;15;2;4;Anon.;Anon.;Bailey, Gilbert;Kommunale Planung des Wirtschaftsfriedens: ein amerikanisches Experiment;Non-fictional prose;EN-AE;DE;J: The New York Times Magazine
DE;NU;1947;15;2;4;Anon.;Anon.;Anon.;Eheferien;Quotation;FR;DE;J: Journal de Genève
DE;NU;1947;15;2;4;Anon.;Anon.;Sutton, Denys;Pariser Malerei von Heute;Non-fictional prose;EN-BE;DE;J: World Review
DE;NU;1947;15;2;4;Kalmer, Josef;Kalmer, Josef;Hsün, Lu;Segen;Fictional prose;CH;DE;Publ Yuan Fang Shu Tien Yin Hsing
DE;NU;1947;16;2;5;Anon.;Anon.;Steed, Wickham;Bürgschaft der Freiheit;Non-fictional prose;FR;DE;J: ECHO, Revue Internationale
DE;NU;1947;16;2;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;BBC
DE;NU;1947;16;2;5;Anon.;Anon.;Surmelian, Leon Z.;Ich entdecke Amerika;Fictional prose;EN-AE;DE;J: Common Ground
DE;NU;1947;16;2;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-AE;DE;J: Cougar
DE;NU;1947;16;2;5;Anon.;Anon.;Calderón, A.;Ein guter Mensch am Höllentor;Fictional prose;EN-BE;DE;"J: The Manchester Guardian; relay translation?"
DE;NU;1947;16;2;5;Anon.;Anon.;Anon.;Probleme des russischen Wiederaufbaus;Non-fictional prose;EN-BE;DE;J: The Times
DE;NU;1947;16;2;5;Anon.;Anon.;Anon.;[Untitled];Quotation;EN-BE;DE;J: The Times
DE;NU;1947;16;2;5;Nérac-Schoenberner, Eleonore;Nérac-Schoenberner, Eleonore;West, Jessamyn;Führ‘ sie wie eine Taube;Fictional prose;EN-AE;DE;J: The Atlantic Monthly
DE;NU;1947;16;2;5;Anon.;Anon.;Martin, Kingsley;Englands öffentliche Meinung vor 1939: Rückblick eines sozialistischen Redakteurs;Non-fictional prose;EN-BE;DE;J: Points of Contact
DE;NU;1947;16;2;5;Anon.;Anon.;Jacks, L. P.;[Untitled];Quotation;EN-BE;DE;J: Hibert Journal
DE;NU;1947;16;2;5;Anon.;Anon.;"Leaver, E. W.; Brown, J. J.";Die Fabrik der Zukunft;Non-fictional prose;EN-AE;DE;J: Fortune
DE;NU;1947;16;2;5;Anon.;Anon.;Bradley, Kenneth;Der Asantehene kommt! Der große Aschanti-Umzug;Non-fictional prose;EN-BE;DE;J: Blackwood’s Magazine
DE;NU;1947;16;2;5;Anon.;Anon.;Kone, Eugene H.;Das Elektronenmikroskop;Non-fictional prose;EN-AE;DE;J: The American Mercury
DE;NU;1947;16;2;5;Blumenthal, Otto;Blumenthal, Otto;Swinburne, Algernon Charles;Beim Scheiden/At Parting;Poetry;EN-BE;DE;B?: Swinburne
DE;NU;1947;16;2;5;Anon.;Anon.;Lincoln, Murray D.;Konsumgenossenschaften, Regierungen und der Welthandel;Non-fictional prose;EN-AE;DE;J: Free World
DE;NU;1947;16;2;5;Anon.;Anon.;Whitaker, Malachi;Die Mandoline;Fictional prose;EN-BE;DE;B: Selected Writing
DE;NU;1947;16;2;5;Anon.;Anon.;Macauley, Rose;E. M. Forster;Life-writing;EN-BE;DE;BBC Sendung
DE;NU;1947;16;2;5;Anon.;Anon.;MacClure, D.;Die Krähe von Colombo;Non-fictional prose;EN-BE;DE;J: The Spectator
DE;NU;1947;16;2;5;Anon.;Anon.;Salaman, R. N.;Die Kartoffel – Herr oder Diener?;Non-fictional prose;EN-BE;DE;J: New Biology
